Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
24,semiregular,1,485,59,328,0.8915441176470589,0.5965559655596556,0.8044,0.7148120854826823
24,regular,2,739,5,672,0.9932795698924731,0.5237420269312544,0.6923,0.6858468677494199
24,irregular,2,195,1149,1153,0.14508928571428573,0.1446587537091988,5.4575,0.1448736998514116
24,semiregular,2,527,67,235,0.8872053872053872,0.6916010498687664,0.8794,0.7772861356932155
24,regular,3,888,5,374,0.9944008958566629,0.7036450079239303,0.8304,0.8241299303944316
24,irregular,3,206,662,664,0.23732718894009217,0.2367816091954023,3.5223,0.237054085155351
24,semiregular,3,592,54,119,0.9164086687306502,0.8326300984528833,0.9544,0.8725128960943258
25,regular,1,726,1,436,0.9986244841815681,0.6247848537005164,0.7717,0.7686606670195871
25,irregular,1,90,685,686,0.11612903225806452,0.11597938144329897,3.7488,0.11605415860735012
25,semiregular,1,584,119,146,0.8307254623044097,0.8,0.9833,0.8150732728541521
25,regular,2,617,0,655,1.0,0.485062893081761,0.6554,0.6532556908417151
25,irregular,2,91,704,706,0.11446540880503145,0.11417816813048934,3.8502,0.114321608040201
25,semiregular,2,472,83,406,0.8504504504504504,0.5375854214123007,0.7772,0.6587578506629448
25,regular,3,800,2,287,0.9975062344139651,0.7359705611775529,0.8510,0.8470089994706194
25,irregular,3,155,1059,1061,0.12767710049423395,0.12746710526315788,5.8744,0.12757201646090535
25,semiregular,3,594,72,174,0.8918918918918919,0.7734375,0.9304,0.8284518828451882
26,regular,1,821,8,316,0.9903498190591074,0.7220756376429199,0.8457,0.8351983723296033
26,irregular,1,109,524,527,0.1721958925750395,0.17138364779874213,2.9720,0.17178881008668243
26,semiregular,1,609,156,159,0.796078431372549,0.79296875,1.0667,0.7945205479452055
26,regular,2,907,22,129,0.976318622174381,0.8754826254826255,0.9482,0.9231552162849872
26,irregular,2,183,912,915,0.16712328767123288,0.16666666666666666,5.1308,0.16689466484268126
26,semiregular,2,663,185,190,0.7818396226415094,0.7772567409144197,1.1847,0.7795414462081127
26,regular,3,984,90,93,0.9162011173184358,0.9136490250696379,1.0934,0.9149232914923291
26,irregular,3,209,849,851,0.19754253308128544,0.19716981132075473,4.9533,0.19735599622285174
26,semiregular,3,703,182,184,0.7943502824858757,0.7925591882750845,1.2319,0.7934537246049661
27,regular,1,724,1,880,0.9986206896551724,0.4513715710723192,0.6244,0.6217260626878488
27,irregular,1,127,594,596,0.17614424410540916,0.17565698478561548,2.6778,0.17590027700831026
27,semiregular,1,435,75,509,0.8529411764705882,0.4608050847457627,0.7033,0.5983493810178817
27,regular,2,833,2,661,0.9976047904191617,0.5575635876840697,0.7187,0.7153284671532847
27,irregular,2,206,1185,1188,0.14809489575844717,0.14777618364418937,5.1630,0.14793536804308796
27,semiregular,2,631,142,145,0.8163001293661061,0.8131443298969072,1.0659,0.8147191736604261
27,regular,3,971,2,385,0.9979445015416238,0.7160766961651918,0.8370,0.8338342636324604
27,irregular,3,234,938,942,0.19965870307167236,0.1989795918367347,4.3556,0.19931856899488923
27,semiregular,3,652,83,86,0.8870748299319728,0.8834688346883469,1.0137,0.8852681602172439
28,regular,1,838,6,510,0.9928909952606635,0.6216617210682492,0.7723,0.7645985401459854
28,irregular,1,147,883,886,0.14271844660194175,0.14230396902226525,3.5256,0.14251090644692196
28,semiregular,1,664,122,266,0.8447837150127226,0.7139784946236559,0.9173,0.7738927738927739
28,regular,2,726,4,737,0.9945205479452055,0.49624060150375937,0.6676,0.6621067031463749
28,irregular,2,174,1062,1064,0.1407766990291262,0.14054927302100162,4.2253,0.14066289409862573
28,semiregular,2,629,103,354,0.8592896174863388,0.6398779247202442,0.8556,0.7335276967930028
28,regular,3,1090,38,40,0.9663120567375887,0.9646017699115044,1.0291,0.9654561558901683
28,irregular,3,242,1107,1109,0.1793921423276501,0.17912657290895634,4.6109,0.17925925925925928
28,semiregular,3,789,78,80,0.9100346020761245,0.9079401611047181,1.0116,0.9089861751152074
29,regular,1,836,2,603,0.9976133651551312,0.580958999305073,0.7377,0.7342995169082126
29,irregular,1,125,499,500,0.20032051282051283,0.2,2.5304,0.200160128102482
29,semiregular,1,709,202,205,0.7782656421514819,0.7757111597374179,1.0518,0.776986301369863
29,regular,2,795,1,685,0.9987437185929648,0.5371621621621622,0.7018,0.6985940246045694
29,irregular,2,189,838,841,0.18403115871470302,0.18349514563106797,4.1700,0.18376276130286828
29,semiregular,2,713,127,183,0.8488095238095238,0.7957589285714286,0.9689,0.8214285714285715
29,regular,3,1014,2,247,0.9980314960629921,0.8041237113402062,0.8939,0.8906455862977603
29,irregular,3,193,485,487,0.28466076696165193,0.2838235294117647,2.7530,0.284241531664212
29,semiregular,3,718,178,181,0.8013392857142857,0.7986651835372637,1.0345,0.8
30,regular,1,691,4,605,0.9942446043165467,0.533179012345679,0.7001,0.6941235560020089
30,irregular,1,123,707,708,0.14819277108433734,0.148014440433213,3.3240,0.148103552077062
30,semiregular,1,587,87,354,0.870919881305638,0.6238044633368757,0.8383,0.7269349845201238
30,regular,2,745,1,500,0.9986595174262735,0.5983935742971888,0.7513,0.7483676544450025
30,irregular,2,141,1095,1097,0.11407766990291263,0.11389337641357028,4.9520,0.11398544866612773
30,semiregular,2,674,97,171,0.874189364461738,0.7976331360946746,0.9568,0.8341584158415842
30,regular,3,996,61,63,0.9422894985808893,0.9405099150141643,1.0622,0.9413988657844989
30,irregular,3,240,1343,1345,0.15161086544535693,0.15141955835962145,6.3400,0.15151515151515155
30,semiregular,3,756,89,91,0.8946745562130177,0.8925619834710744,1.0457,0.8936170212765957
